CD_ESTABELECIMENTO;DSC_RAZAO_SOCIAL;NM_FANTASIA;CD_MUNICIPIO;TP_ESTABELECIMENTO;URI_MUNICIPIO
2547732;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO BNH DE CIMA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547732;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DO BNH DE CIMA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547481;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO UNIAO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547481;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO UNIAO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2825775;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA ANTONIO LUIZ MONTEIRO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2825775;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA ANTONIO LUIZ MONTEIRO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547503;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UBSF DOUTOR MOZART SANTANNA JUNIOR;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547503;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UBSF DOUTOR MOZART SANTANNA JUNIOR;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547511;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DR EDSON REBELLO MOREIRA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547511;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DR EDSON REBELLO MOREIRA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547767;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;POLICLINICA MUNICIPAL BOLIVAR DE ABREU;3201209;Policlínica;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547767;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;POLICLINICA MUNICIPAL BOLIVAR DE ABREU;3201209;Policlínica;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2569035;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM ITAPEMIRIM;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2569035;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM ITAPEMIRIM;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485591;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DR ANTERO DE C S FILHO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485591;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DR ANTERO DE C S FILHO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547546;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO PARAISO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547546;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO PARAISO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2569051;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO AEROPORTO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2569051;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO AEROPORTO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
5706084;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO OTTO MARINS;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
5706084;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO OTTO MARINS;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485605;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DE FAMILIA DO BNH DE BAIXO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485605;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO BNH DE BAIXO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547562;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA ROBERTO VALIATE;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547562;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA ROBERTO VALIATE;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485613;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA FRANCISCO LEAL TOSTA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485613;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE FRANCISCO LEAL TOSTA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547570;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE JURACY MENDES GLORIA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547570;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA JURACY MENDES GLORIA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3239284;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE DE PRONTO ATENDIMENTO PAULO PEREIRA GOMES;3201209;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3239284;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;CENTRO DE SAUDE PAULO PEREIRA GOMES;3201209;Centro de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3950719;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DA VILA RICA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485648;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DE SAO VICENTE;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485648;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DE SAO VICENTE;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485656;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UBSF DOUTOR ADONAI MACHADO ALBUQUERQUE;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2485656;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UBSF DOUTOR ADONAI MACHADO ALBUQUERQUE;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3125416;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DOUTOR LUIZ CARLOS SANTANA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3125416;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UBSF DOUTOR LUIZ CARLOS SANTANA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547651;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DE SOTURNO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547651;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DE SOTURNO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3851222;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DO AGOSTINHO SIMONATO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3851222;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO AGOSTINHO SIMONATO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547678;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA CLEMENTINA S O DONA TITA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547678;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA CLEMENTINA S O DONA TITA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2550245;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE MARINHO SALVIANO DA COSTA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2550245;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA MARINHO SALVIANO DA COSTA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547686;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DOUTOR EDSON MOREIRA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547686;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DOUTOR EDSON MOREIRA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3919595;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO RECANTO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
3919595;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA DO RECANTO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547694;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA NOSSA SENHORA APARECIDA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2547694;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA NOSSA SENHORA APARECIDA;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
7314418;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE EDNA PASCHOAL DO NASCIMENTO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
7314418;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;UBSF EDNA PASCHOAL DO NASCIMENTO;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
6845738;MUNICIPIO DE VENDA NOVA DO IMIGRANTE;UNIDADE DE SAUDE DA FAMILIA DO BAIRRO MINETE;3205069;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205069
6845738;MUNICIPIO DE VENDA NOVA DO IMIGRANTE;UNIDADE DE SAUDE DA FAMILIA DO BAIRRO MINETE;3205069;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205069
2449072;PREFEITURA MUNICIPAL DE AGUIA BRANCA;UNIDADE SANIT III AGUIA BRANCA;3200136;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200136
2449072;PREFEITURA MUNICIPAL DE AGUIA BRANCA;UNIDADE SANIT III AGUIA BRANCA;3200136;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200136
2445611;PREFEITURA MUNICIPAL DE BAIXO GUANDU;CS DILMAN NETO FERREIRA;3200805;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
7391862;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF DO ROSARIO II;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
7391862;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF DO ROSARIO II;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2445476;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF DO ROSARIO;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
7657897;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF SAPUCAIA;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2445484;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF ALTO MUTUM PRETO;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
3538095;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF OPERARIO;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2445492;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF DE IBITUBA;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2445506;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF KM 14;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
3538117;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF SAO JOSE;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
7657927;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF VALPARAISO;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2445514;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF DE MASCARENHAS;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2445514;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF DE MASCARENHAS;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2445530;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF VILA NOVA BANANAL;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
6299105;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF ALEXANDRE DE PAULA VIEIRA;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
6299105;PREFEITURA MUNICIPAL DE BAIXO GUANDU;USF ALEXANDRE DE PAULA VIEIRA;3200805;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200805
2484560;PREFEITURA MUNICIPAL DE MANTENOPOLIS;CENTRO DE SAUDE EUCLIDES PEREIRA DOS SANTOS;3203304;Centro de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203304
2484579;PREFEITURA MUNICIPAL DE MANTENOPOLIS;UNIDADE SAUDE DA FAMILIA DE SANTA LUZIA;3203304;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203304
2909030;PREFEITURA MUNICIPAL DE MANTENOPOLIS;UNIDADE SAUDE DA FAMILIA SEDE I;3203304;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203304
2909030;PREFEITURA MUNICIPAL DE MANTENOPOLIS;UNIDADE SAUDE DA FAMILIA SEDE I;3203304;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203304
2484587;PREFEITURA MUNICIPAL DE MANTENOPOLIS;UNIDADE SAUDE DA FAMILIA DE SAO GERALDO;3203304;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203304
2484595;PREFEITURA MUNICIPAL DE MANTENOPOLIS;UNIDADE SAUDE DA FAMILIA DE SAO JOSE;3203304;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203304
2484595;PREFEITURA MUNICIPAL DE MANTENOPOLIS;UNIDADE SAUDE DA FAMILIA DE SAO JOSE;3203304;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203304
2484994;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE BASICA DE SAUDE DA FAMILIA ALCENDINO LOPES;3203908;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
7188277;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE DE ESTRATEGIA DE SAUDE DA FAMILIA JOAO CIMADON;3203908;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485060;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE DE SAUDE DA FAMILIA JOSE FERREIRA MACHADO;3203908;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485087;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE BASICA DE SAUDE DA FAMILIA ANDRE BROZZIO;3203908;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485117;PREFEITURA MUNICIPAL DE NOVA VENECIA;ESTRATEGIA DE SAUDE DA FAMILIA WILSON DAMES SELIA;3203908;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485117;PREFEITURA MUNICIPAL DE NOVA VENECIA;ESTRATEGIA DE SAUDE DA FAMILIA WILSON DAMES SELIA;3203908;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485125;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE BASICA DE SAUDE DA FAMILIA CARLOS SCHERRER NETO;3203908;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485125;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE BASICA DE SAUDE DA FAMILIA CARLOS SCHERRER NETO;3203908;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485141;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE DE SAUDE ANGELO PIASSAROLLI;3203908;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485141;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE DE SAUDE ANGELO PIASSAROLLI;3203908;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2484978;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE DE SAUDE DA FAMILIA CELESTINO BOZZETTI;3203908;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2484986;PREFEITURA MUNICIPAL DE NOVA VENECIA;UNIDADE DE SAUDE DA FAMILIA JACINTO RODRIGUES MOTTA;3203908;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203908
2485214;PREFEITURA MUNICIPAL DE VILA VALERIO;U S VILA VALERIO;3205176;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205176
2485214;PREFEITURA MUNICIPAL DE VILA VALERIO;U S VILA VALERIO;3205176;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205176
5779022;UNIDADE BASICA DE SAUDE IRIRITIMIRIM;ESF DE IRIRITIMIRIM;3200300;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200300
5779022;UNIDADE BASICA DE SAUDE IRIRITIMIRIM;ESF DE IRIRITIMIRIM;3200300;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200300
2403080;UNIDADE BASICA DE SAUDE RITA BRUSCHI;ESF SAGRADA FAMILIA;3200300;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200300
2403080;UNIDADE BASICA DE SAUDE RITA BRUSCHI;ESF SAGRADA FAMILIA;3200300;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200300
9766901;UNIDADE DE SAUDE DA FAMILIA RIO DOCE;UNIDADE DE SAUDE DA FAMILIA RIO DOCE;3203205;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203205
9766901;UNIDADE DE SAUDE DA FAMILIA RIO DOCE;UNIDADE DE SAUDE DA FAMILIA RIO DOCE;3203205;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203205
6575021;US DE BELEM SANTA MARIA DE JETIBA ES;ESF SAO SEBASTIAO DE BELEM E RIO DAS PEDRAS;3204559;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204559
2445999;PREFEITURA MUNICIPAL DE ALTO RIO NOVO;UNIDADE SANITARIA SANTA BARBARA;3200359;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200359
2446006;PREFEITURA MUNICIPAL DE ALTO RIO NOVO;EQUPE DE ESF CENTRO ANTONIO BRAGA;3200359;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200359
2446006;PREFEITURA MUNICIPAL DE ALTO RIO NOVO;EQUPE DE ESF CENTRO ANTONIO BRAGA;3200359;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200359
2485265;PREFEITURA MUNICIPAL DE BOA ESPERANCA;UNIDADE SANITARIA CRENILDA DA PENHA E SILVA;3201001;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201001
2494566;PREFEITURA MUNICIPAL DE BOA ESPERANCA;UNIDADE DE SAUDE DA FAMILIA JACQUES GONCALVES VIEIRA;3201001;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201001
2448149;PREFEITURA MUNICIPAL DE MIMOSO DO SUL;ESF MORRO DA PALHA;3203403;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203403
2448149;PREFEITURA MUNICIPAL DE MIMOSO DO SUL;ESF MORRO DA PALHA;3203403;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203403
2447975;PREFEITURA MUNICIPAL DE MIMOSO DO SUL;US DE CONCEICAO DO MUQUI;3203403;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203403
2447983;PREFEITURA MUNICIPAL DE MIMOSO DO SUL;U S DR LINCON GALVEAS MARTINS MIMOSO DO SUL;3203403;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203403
2447983;PREFEITURA MUNICIPAL DE MIMOSO DO SUL;U S DR LINCON GALVEAS MARTINS MIMOSO DO SUL;3203403;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203403
2484536;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA MARCOS VINICIUS SOUZA SANTOS;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
2484536;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA MARCOS VINICIUS SOUZA SANTOS;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
8004471;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE DE SAUDE FLORESTA DO SUL;3204054;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
8004471;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE DE SAUDE FLORESTA DO SUL;3204054;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
2678225;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA JOSE NUNES DE ARAUJO;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
2678225;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA JOSE NUNES DE ARAUJO;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
2678241;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA JOSE ALDEBRANDO TOZETTI;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
2678241;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA JOSE ALDEBRANDO TOZETTI;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
2484471;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA DR AILME VENTURIM BORGO;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
2484471;PREFEITURA MUNICIPAL DE PEDRO CANARIO;UNIDADE SAUDE DA FAMILIA DR AILME VENTURIM BORGO;3204054;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204054
